 PA ;     CONTA        ;      OCG      ;      SAP      ;   DIFERENCA                 
 262;1612010 134       ;  1.004.090,37 ;  1.003.887,91 ;        202,46               
 262;1612010 135       ;    212.635,04 ;    212.131,37 ;        503,67               
 262;1612010 136       ;    273.292,31 ;    275.408,76 ;      2.116,45-              
 262;1612010 137       ;    140.699,86 ;    141.512,49 ;        812,63-              
 262;1612010 138       ;    142.317,53 ;    141.722,82 ;        594,71               
 262;1612010 141       ;      5.254,50 ;      5.254,50 ;          0,00               
 262;1612099 174       ;    270.277,35 ;    270.133,59 ;        143,76               
 262;  SUBTOTAIS       ; 13.729.178,97 ; 13.725.831,98 ;      3.346,99               
 262;1612010 987       ;  4.965.549,92 ;  4.965.391,10 ;        158,82               
 262;1612010 988       ;    178.581,37 ;    178.581,37 ;          0,00               
 262;1612010 989       ;     20.660,60 ;     20.660,60 ;          0,00               
 262;1612010 990       ;     37.414,42 ;     37.414,42 ;          0,00               
 262;1612010 991       ;      9.882,95 ;      9.882,95 ;          0,00               
 262;1612010 992       ;      5.768,43 ;      5.768,43 ;          0,00               
 262;1612010 995       ;    824.978,13 ;    824.978,13 ;          0,00               
 262;1612010 996       ;    282.167,89 ;    282.113,92 ;         53,97               
 262;1612010 997       ;        872,51 ;        872,51 ;          0,00               
 262;1612099 961       ;    129.670,16 ;    129.670,16 ;          0,00               
 262;  SUBTOTAIS       ;  6.455.546,38 ;  6.455.333,59 ;        212,79               
 262;     TOTAIS       ;  7.273.632,59 ;  7.270.498,39 ;      3.134,20               
                                                                                     
 263;1612010 131       ;  1.842.682,30 ;  1.843.662,61 ;        980,31-              
 263;1612010 133       ;    554.864,76 ;    554.864,76 ;          0,00               
 263;1612010 134       ;    485.435,12 ;    481.913,66 ;      3.521,46               
 263;1612010 135       ;     75.630,54 ;     75.498,93 ;        131,61               
 263;1612010 136       ;    100.010,15 ;    100.007,02 ;          3,13               
 263;1612010 137       ;     81.513,43 ;     82.767,49 ;      1.254,06-              
 263;1612010 138       ;     34.447,31 ;     34.153,63 ;        293,68               
 263;1612010 141       ;      3.806,71 ;      3.931,51 ;        124,80-              
 263;1612099 174       ;    425.012,78 ;    425.029,44 ;         16,66-              
 263;  SUBTOTAIS       ;  3.603.403,10 ;  3.601.829,05 ;      1.574,05               
 263;1612010 987       ;    631.662,79 ;    631.685,59 ;         22,80-              
 263;1612010 988       ;     72.774,28 ;     72.774,28 ;          0,00               
 263;1612010 989       ;      7.937,64 ;      7.937,64 ;          0,00               
 263;1612010 990       ;     13.402,81 ;     13.402,81 ;          0,00               
 263;1612010 991       ;      5.207,18 ;      5.207,18 ;          0,00               
 263;1612010 992       ;      1.685,48 ;      1.685,48 ;          0,00               
 263;1612010 995       ;    314.432,49 ;    314.432,49 ;          0,00               
 263;1612010 996       ;     40.121,44 ;     40.121,44 ;          0,00               
 263;1612010 997       ;        131,78 ;        131,78 ;          0,00               
 263;1612099 961       ;    164.027,21 ;    164.027,21 ;          0,00               
 263;  SUBTOTAIS       ;  1.251.383,10 ;  1.251.405,90 ;         22,80-              
 263;     TOTAIS       ;  2.352.020,00 ;  2.350.423,15 ;      1.596,85               
                                                                                     
 264;1612010 131       ; 13.713.933,75 ; 13.712.219,94 ;      1.713,81               
 264;1612010 133       ;    501.898,21 ;    501.897,96 ;          0,25               
 264;1612010 134       ;  1.502.115,56 ;  1.502.060,77 ;         54,79               
 264;1612010 135       ;    244.051,75 ;    243.605,98 ;        445,77               
 264;1612010 136       ;    331.115,00 ;    330.972,33 ;        142,67               
 264;1612010 137       ;    205.019,69 ;    205.652,41 ;        632,72-              
 264;1612010 138       ;    233.711,76 ;    231.978,46 ;      1.733,30               
 264;1612010 141       ;      3.735,90 ;      3.735,90 ;          0,00               
 264;1612040 001       ;  1.013.424,72 ;  1.013.424,72 ;          0,00               
 264;1612040 034       ;     26.957,32 ;     26.957,32 ;          0,00               
 264;1612040 035       ;    402.222,07 ;    405.280,70 ;      3.058,63-              
 264;1612040 038       ;    719.714,61 ;    718.482,90 ;      1.231,71               
 264;1612040 039       ;  1.038.068,58 ;  1.038.209,17 ;        140,59-              
 264;1612099 174       ;  1.084.779,63 ;  1.084.764,24 ;         15,39               
 264;  SUBTOTAIS       ; 21.020.748,55 ; 21.019.242,80 ;      1.505,75               
 264;1612010 987       ;  5.941.365,36 ;  5.941.355,38 ;          9,98               
 264;1612010 988       ;    276.680,57 ;    276.680,57 ;          0,00               
 264;1612010 989       ;     22.222,69 ;     22.222,69 ;          0,00               
 264;1612010 990       ;     53.684,08 ;     53.684,08 ;          0,00               
 264;1612010 991       ;     14.667,20 ;     14.667,20 ;          0,00               
 264;1612010 992       ;      8.274,43 ;      8.259,32 ;         15,11               
 264;1612010 995       ;    217.559,75 ;    217.559,75 ;          0,00               
 264;1612010 996       ;    671.928,67 ;    671.841,46 ;         87,21               
 264;1612010 997       ;        171,73 ;        171,73 ;          0,00               
 264;1612040 980       ;    250.023,60 ;    250.023,60 ;          0,00               
 264;1612040 981       ;    118.979,21 ;    122.590,87 ;      3.611,66-              
 264;1612040 982       ;    130.252,64 ;    130.252,64 ;          0,00               
 264;1612040 983       ;      1.336,10 ;      1.336,10 ;          0,00               
 264;1612040 998       ;    295.789,20 ;    295.789,20 ;          0,00               
 264;1612099 961       ;    417.042,73 ;    417.010,55 ;         32,18               
 264;  SUBTOTAIS       ;  8.419.977,96 ;  8.423.445,14 ;      3.467,18-              
 264;     TOTAIS       ; 12.600.770,59 ; 12.595.797,66 ;      4.972,93               
                                                                                     
 267;1612010 131       ;  4.192.914,26 ;  4.189.616,51 ;      3.297,75               
 267;1612010 133       ;  1.692.148,68 ;  1.692.307,78 ;        159,10-              
 267;1612010 134       ;    332.501,88 ;    332.481,57 ;         20,31               
 267;1612010 135       ;    127.981,58 ;    127.981,12 ;          0,46               
 267;1612010 136       ;     28.489,43 ;     26.932,58 ;      1.556,85               
 267;1612010 137       ;     58.659,71 ;     58.659,71 ;          0,00               
 267;1612010 138       ;     97.236,43 ;     96.656,54 ;        579,89               
 267;1612010 140       ;        558,25 ;        558,25 ;          0,00               
 267;1612040 038       ;    818.052,32 ;    813.728,65 ;      4.323,67               
 267;1612040 039       ;     79.220,96 ;     79.264,24 ;         43,28-              
 267;1612060 140       ;    484.789,00 ;    484.789,00 ;          0,00               
 267;1612099 174       ;    276.514,90 ;    276.514,35 ;          0,55               
 267;  SUBTOTAIS       ;  8.189.067,40 ;  8.179.490,30 ;      9.577,10               
 267;1612010 987       ;  1.363.514,05 ;  1.363.514,05 ;          0,00               
 267;1612010 988       ;     42.228,98 ;     42.228,98 ;          0,00               
 267;1612010 989       ;      9.437,37 ;      9.437,37 ;          0,00               
 267;1612010 990       ;      1.041,29 ;      1.041,29 ;          0,00               
 267;1612010 991       ;      4.383,99 ;      4.383,99 ;          0,00               
 267;1612010 992       ;      2.616,03 ;      2.616,03 ;          0,00               
 267;1612010 994       ;         10,29 ;         10,29 ;          0,00               
 267;1612010 995       ;    604.753,44 ;    604.753,44 ;          0,00               
 267;1612010 996       ;    515.435,90 ;    515.329,19 ;        106,71               
 267;1612040 980       ;      6.176,74 ;      6.176,74 ;          0,00               
 267;1612040 982       ;     47.950,60 ;     47.950,60 ;          0,00               
 267;1612060 998       ;     47.729,10 ;     47.729,10 ;          0,00               
 267;1612099 961       ;    101.509,10 ;    101.509,10 ;          0,00               
 267;  SUBTOTAIS       ;  2.746.786,88 ;  2.746.680,17 ;        106,71               
 267;     TOTAIS       ;  5.442.280,52 ;  5.432.810,13 ;      9.470,39               
                                                                                     
 268;1612010 131       ;  9.003.950,45 ;  9.000.541,24 ;      3.409,21               
 268;1612010 133       ;  4.724.565,73 ;  4.725.390,72 ;        824,99-              
 268;1612010 134       ;  1.314.931,24 ;  1.311.565,08 ;      3.366,16               
 268;1612010 135       ;    199.314,09 ;    199.334,93 ;         20,84-              
 268;1612010 136       ;    319.574,85 ;    318.412,15 ;      1.162,70               
 268;1612010 137       ;    118.453,37 ;    119.546,17 ;      1.092,80-              
 268;1612010 138       ;    144.233,42 ;    144.103,45 ;        129,97               
 268;1612010 141       ;      1.481,12 ;      1.481,12 ;          0,00               
 268;1612040 038       ;  1.619.849,56 ;  1.617.814,32 ;      2.035,24               
 268;1612040 039       ;    395.220,36 ;    395.205,67 ;         14,69               
 268;1612099 025       ;     80.353,40 ;     80.353,40 ;          0,00               
 268;1612099 174       ;  2.104.726,20 ;  2.104.110,77 ;        615,43               
 268;1612099 194       ;    193.607,27 ;    193.584,96 ;         22,31               
 268;  SUBTOTAIS       ; 20.220.261,06 ; 20.211.443,98 ;      8.817,08               
 268;1612010 987       ;  2.793.772,95 ;  2.799.655,65 ;      5.882,70-              
 268;1612010 988       ;    222.869,21 ;    222.869,21 ;          0,00               
 268;1612010 989       ;     19.755,63 ;     19.755,63 ;          0,00               
 268;1612010 990       ;     24.055,94 ;     24.055,94 ;          0,00               
 268;1612010 991       ;      8.719,58 ;      8.719,58 ;          0,00               
 268;1612010 992       ;      5.054,23 ;      5.054,23 ;          0,00               
 268;1612010 995       ;  1.918.101,91 ;  1.918.806,88 ;        704,97-              
 268;1612010 996       ;    610.889,22 ;    611.488,02 ;        598,80-              
 268;1612010 997       ;         66,83 ;         66,83 ;          0,00               
 268;1612040 980       ;     69.536,12 ;     69.536,12 ;          0,00               
 268;1612040 982       ;    343.665,84 ;    343.665,84 ;          0,00               
 268;1612099 961       ;  1.060.885,61 ;  1.060.885,61 ;          0,00               
 268;1612099 999       ;     16.217,19 ;     16.217,19 ;          0,00               
 268;1612099 935       ;    118.684,58 ;    118.684,58 ;          0,00               
 268;  SUBTOTAIS       ;  7.212.274,84 ;  7.219.461,31 ;      7.186,47-              
 268;     TOTAIS       ; 13.007.986,22 ; 12.991.982,67 ;     16.003,55               
                                                                                     
 280;1612010 131       ; 16.245.893,74 ; 16.244.121,05 ;      1.772,69               
 280;1612010 133       ;  4.215.903,41 ;  4.214.416,35 ;      1.487,06               
 280;1612010 134       ;  2.250.683,77 ;  2.251.276,37 ;        592,60-              
 280;1612010 135       ;    436.592,33 ;    436.017,12 ;        575,21               
 280;1612010 136       ;    369.285,55 ;    368.414,50 ;        871,05               
 280;1612010 137       ;    296.381,20 ;    302.711,79 ;      6.330,59-              
 280;1612010 138       ;    308.669,94 ;    307.079,76 ;      1.590,18               
 280;1612010 141       ;      5.629,00 ;      5.629,00 ;          0,00               
 280;1612040 001       ;  1.370.249,95 ;  1.370.249,95 ;          0,00               
 280;1612040 032       ;      4.042,86 ;      4.042,86 ;          0,00               
 280;1612040 035       ;     49.465,55 ;     49.432,60 ;         32,95               
 280;1612040 038       ;  3.840.502,08 ;  3.836.634,18 ;      3.867,90               
 280;1612040 039       ;  4.275.740,05 ;  4.274.418,99 ;      1.321,06               
 280;1612040 047       ;  4.382.936,93 ;  4.382.936,93 ;          0,00               
 280;1612040 048       ;    407.961,60 ;    407.961,60 ;          0,00               
 280;1612099 025       ;     54.753,63 ;     54.753,63 ;          0,00               
 280;1612099 174       ;  1.188.312,92 ;  1.188.324,75 ;         11,83-              
 280;1612099 196       ;    379.910,75 ;    379.754,22 ;        156,53               
 280;  SUBTOTAIS       ; 40.082.915,26 ; 40.078.175,65 ;      4.739,61               
 280;1612010 987       ;  5.268.805,13 ;  5.266.471,21 ;      2.333,92               
 280;1612010 988       ;    382.394,03 ;    382.394,03 ;          0,00               
 280;1612010 989       ;     40.370,61 ;     40.370,61 ;          0,00               
 280;1612010 990       ;     50.067,52 ;     50.067,52 ;          0,00               
 280;1612010 991       ;     22.536,46 ;     22.536,46 ;          0,00               
 280;1612010 992       ;     10.691,84 ;     10.691,84 ;          0,00               
 280;1612010 995       ;  1.651.580,67 ;  1.651.516,64 ;         64,03               
 280;1612010 996       ;  1.672.965,03 ;  1.672.819,59 ;        145,44               
 280;1612010 997       ;        598,75 ;        598,75 ;          0,00               
 280;1612040 980       ;    466.842,07 ;    466.842,07 ;          0,00               
 280;1612040 982       ;    211.572,18 ;    211.572,18 ;          0,00               
 280;1612040 998       ;    246.853,20 ;    246.853,20 ;          0,00               
 280;1612099 961       ;    431.199,83 ;    431.199,83 ;          0,00               
 280;1612099 999       ;     16.312,62 ;     16.312,62 ;          0,00               
 280;1612099 933       ;      2.622,72 ;      2.622,72 ;          0,00               
 280;  SUBTOTAIS       ; 10.475.412,66 ; 10.472.869,27 ;      2.543,39               
 280;     TOTAIS       ; 29.607.502,60 ; 29.605.306,38 ;      2.196,22               
                                                                                     
 281;1612010 131       ;  9.296.942,64 ;  9.292.973,84 ;      3.968,80               
 281;1612010 133       ;  1.000.894,23 ;    999.956,48 ;        937,75               
 281;1612010 134       ;    901.909,44 ;    904.884,58 ;      2.975,14-              
 281;1612010 135       ;    208.070,20 ;    208.070,20 ;          0,00               
 281;1612010 136       ;    159.053,29 ;    159.053,29 ;          0,00               
 281;1612010 137       ;    102.335,29 ;    103.057,47 ;        722,18-              
 281;1612010 138       ;    133.633,10 ;    132.545,35 ;      1.087,75               
 281;1612010 141       ;      1.308,58 ;      1.247,00 ;         61,58               
 281;1612099 174       ;  1.205.364,12 ;  1.204.884,19 ;        479,93               
 281;  SUBTOTAIS       ; 13.009.510,89 ; 13.006.672,40 ;      2.838,49               
 281;1612010 987       ;  4.423.263,22 ;  4.423.126,32 ;        136,90               
 281;1612010 988       ;    155.439,13 ;    155.439,13 ;          0,00               
 281;1612010 989       ;     17.511,94 ;     17.511,94 ;          0,00               
 281;1612010 990       ;     33.079,61 ;     33.079,61 ;          0,00               
 281;1612010 991       ;      7.489,54 ;      7.489,54 ;          0,00               
 281;1612010 992       ;      4.680,60 ;      4.680,60 ;          0,00               
 281;1612010 995       ;    471.470,23 ;    471.470,23 ;          0,00               
 281;1612010 996       ;     98.076,92 ;     97.983,13 ;         93,79               
 281;1612010 997       ;         48,23 ;         48,23 ;          0,00               
 281;1612099 961       ;    618.624,70 ;    618.624,70 ;          0,00               
 281;  SUBTOTAIS       ;  5.829.684,12 ;  5.829.453,43 ;        230,69               
 281;     TOTAIS       ;  7.179.826,77 ;  7.177.218,97 ;      2.607,80               
                                                                                     
 282;1612010 131       ;  8.251.755,90 ;  8.250.272,92 ;      1.482,98               
 282;1612010 133       ;  2.201.441,92 ;  2.201.228,03 ;        213,89               
 282;1612010 134       ;    370.078,64 ;    366.950,45 ;      3.128,19               
 282;1612010 135       ;     91.619,45 ;     91.618,98 ;          0,47               
 282;1612010 136       ;    113.218,93 ;    113.106,55 ;        112,38               
 282;1612010 137       ;     47.707,59 ;     48.655,32 ;        947,73-              
 282;1612010 138       ;     88.173,86 ;     87.696,94 ;        476,92               
 282;1612040 003       ;    264.453,70 ;    264.453,70 ;          0,00               
 282;1612040 038       ;  3.337.142,73 ;  3.336.560,78 ;        581,95               
 282;1612040 039       ;  1.276.328,11 ;  1.275.865,58 ;        462,53               
 282;1612099 174       ;    126.694,18 ;    126.694,18 ;          0,00               
 282;  SUBTOTAIS       ; 16.168.615,01 ; 16.163.103,43 ;      5.511,58               
 282;1612010 987       ;  3.193.693,08 ;  3.196.948,82 ;      3.255,74-              
 282;1612010 988       ;     61.830,85 ;     61.830,85 ;          0,00               
 282;1612010 989       ;      9.121,97 ;      9.121,97 ;          0,00               
 282;1612010 990       ;     39.554,40 ;     39.554,40 ;          0,00               
 282;1612010 991       ;      3.518,24 ;      3.518,24 ;          0,00               
 282;1612010 992       ;      2.711,76 ;      2.711,76 ;          0,00               
 282;1612010 995       ;    861.817,79 ;    861.817,79 ;          0,00               
 282;1612010 996       ;    624.797,40 ;    624.723,35 ;         74,05               
 282;1612040 980       ;    252.888,59 ;    252.888,59 ;          0,00               
 282;1612040 982       ;    636.650,09 ;    636.650,09 ;          0,00               
 282;1612040 999       ;     21.342,23 ;     21.342,23 ;          0,00               
 282;1612099 961       ;     61.724,08 ;     61.724,08 ;          0,00               
 282;  SUBTOTAIS       ;  5.769.650,48 ;  5.772.832,17 ;      3.181,69-              
 282;     TOTAIS       ; 10.398.964,53 ; 10.390.271,26 ;      8.693,27               
                                                                                     
 283;1612010 131       ; 12.001.761,76 ; 11.999.231,63 ;      2.530,13               
 283;1612010 133       ;  1.026.524,96 ;  1.025.903,25 ;        621,71               
 283;1612010 134       ;  1.754.201,98 ;  1.753.896,00 ;        305,98               
 283;1612010 135       ;    274.605,57 ;    274.710,09 ;        104,52-              
 283;1612010 136       ;    548.164,90 ;    545.119,60 ;      3.045,30               
 283;1612010 137       ;    203.994,63 ;    205.851,60 ;      1.856,97-              
 283;1612010 138       ;    156.935,77 ;    155.690,64 ;      1.245,13               
 283;1612010 140       ;      7.337,04 ;      7.337,04 ;          0,00               
 283;1612010 141       ;      9.457,75 ;      9.457,75 ;          0,00               
 283;1612040 001       ;     10.011,24 ;     10.011,35 ;          0,11-              
 283;1612040 038       ;  2.813.956,80 ;  2.813.539,72 ;        417,08               
 283;1612040 039       ;  2.989.235,09 ;  2.989.133,34 ;        101,75               
 283;1612099 027       ;    122.824,41 ;    122.824,41 ;          0,00               
 283;1612099 174       ;  1.283.102,42 ;  1.281.756,15 ;      1.346,27               
 283;  SUBTOTAIS       ; 23.202.114,32 ; 23.194.462,57 ;      7.651,75               
 283;1612010 987       ;  5.433.402,23 ;  5.433.296,57 ;        105,66               
 283;1612010 988       ;    306.670,88 ;    306.670,88 ;          0,00               
 283;1612010 989       ;     26.921,44 ;     26.921,44 ;          0,00               
 283;1612010 990       ;    103.622,64 ;    103.622,64 ;          0,00               
 283;1612010 991       ;     15.959,86 ;     15.959,86 ;          0,00               
 283;1612010 992       ;      5.119,97 ;      5.119,97 ;          0,00               
 283;1612010 994       ;        506,58 ;        506,58 ;          0,00               
 283;1612010 995       ;    377.451,91 ;    377.451,91 ;          0,00               
 283;1612010 996       ;    220.932,12 ;    220.764,62 ;        167,50               
 283;1612010 997       ;        427,00 ;        427,00 ;          0,00               
 283;1612040 980       ;    562.194,62 ;    562.194,62 ;          0,00               
 283;1612040 982       ;    553.210,76 ;    553.210,76 ;          0,00               
 283;1612040 998       ;        297,80 ;        297,80 ;          0,00               
 283;1612099 961       ;    530.849,99 ;    530.849,99 ;          0,00               
 283;1612099 999       ;     38.562,88 ;     38.562,88 ;          0,00               
 283;  SUBTOTAIS       ;  8.176.130,68 ;  8.175.857,52 ;        273,16               
 283;     TOTAIS       ; 15.025.983,64 ; 15.018.605,05 ;      7.378,59               
                                                                                     
 287;1612010 131       ; 11.089.409,93 ; 11.086.097,95 ;      3.311,98               
 287;1612010 133       ;  2.823.558,31 ;  2.822.613,05 ;        945,26               
 287;1612010 134       ;  1.292.615,48 ;  1.293.471,75 ;        856,27-              
 287;1612010 135       ;    298.628,63 ;    298.623,97 ;          4,66               
 287;1612010 136       ;    366.085,94 ;    364.910,26 ;      1.175,68               
 287;1612010 137       ;    312.986,91 ;    315.462,58 ;      2.475,67-              
 287;1612010 138       ;    191.795,11 ;    190.811,13 ;        983,98               
 287;1612010 141       ;      7.769,20 ;      7.769,20 ;          0,00               
 287;1612040 001       ;    222.532,49 ;    222.532,49 ;          0,00               
 287;1612040 002       ;    145.351,32 ;    145.351,32 ;          0,00               
 287;1612040 003       ;  1.369.053,94 ;  1.369.009,86 ;         44,08               
 287;1612040 035       ;  3.548.824,88 ;  3.548.015,22 ;        809,66               
 287;1612040 038       ;  4.226.718,10 ;  4.223.575,36 ;      3.142,74               
 287;1612040 039       ;  3.314.820,79 ;  3.315.546,51 ;        725,72-              
 287;1612099 027       ;    706.838,98 ;    706.838,98 ;          0,00               
 287;1612099 174       ;    756.645,92 ;    756.642,20 ;          3,72               
 287;1612099 195       ;     54.801,10 ;     54.415,46 ;        385,64               
 287;1612099 196       ;    906.295,01 ;    900.035,39 ;      6.259,62               
 287;  SUBTOTAIS       ; 31.634.732,04 ; 31.621.722,68 ;     13.009,36               
 287;1612010 987       ;  4.309.167,19 ;  4.309.142,96 ;         24,23               
 287;1612010 988       ;    201.853,31 ;    201.853,31 ;          0,00               
 287;1612010 989       ;     29.073,36 ;     29.073,36 ;          0,00               
 287;1612010 990       ;     49.926,96 ;     49.926,96 ;          0,00               
 287;1612010 991       ;     23.245,04 ;     23.245,04 ;          0,00               
 287;1612010 992       ;      5.991,24 ;      5.991,24 ;          0,00               
 287;1612010 995       ;  1.063.474,04 ;  1.063.474,04 ;          0,00               
 287;1612010 996       ;    546.224,43 ;    545.989,42 ;        235,01               
 287;1612010 997       ;      1.172,90 ;      1.172,90 ;          0,00               
 287;1612040 980       ;    429.832,88 ;    429.832,88 ;          0,00               
 287;1612040 981       ;    589.279,93 ;    589.279,93 ;          0,00               
 287;1612040 982       ;    474.191,10 ;    474.080,28 ;        110,82               
 287;1612040 997       ;      7.532,32 ;      7.532,32 ;          0,00               
 287;1612040 998       ;     11.507,96 ;     11.507,96 ;          0,00               
 287;1612040 999       ;    150.438,84 ;    150.438,84 ;          0,00               
 287;1612099 961       ;    346.889,36 ;    344.057,82 ;      2.831,54               
 287;1612099 999       ;    206.517,60 ;    206.517,60 ;          0,00               
 287;1612099 933       ;     41.903,07 ;     41.903,07 ;          0,00               
 287;1612099 934       ;     12.192,22 ;     12.192,22 ;          0,00               
 287;  SUBTOTAIS       ;  8.500.413,75 ;  8.497.212,15 ;      3.201,60               
 287;     TOTAIS       ; 23.134.318,29 ; 23.124.510,53 ;      9.807,76               
                                                                                     
 288;1612010 131       ; 14.655.101,66 ; 14.652.074,46 ;      3.027,20               
 288;1612010 133       ;    225.739,63 ;    225.760,17 ;         20,54-              
 288;1612010 134       ;  1.561.133,33 ;  1.555.117,84 ;      6.015,49               
 288;1612010 135       ;    298.489,98 ;    298.500,81 ;         10,83-              
 288;1612010 136       ;    666.186,36 ;    663.849,50 ;      2.336,86               
 288;1612010 137       ;    259.079,43 ;    262.794,53 ;      3.715,10-              
 288;1612010 138       ;    169.496,26 ;    169.043,57 ;        452,69               
 288;1612010 141       ;      4.959,90 ;      4.959,90 ;          0,00               
 288;1612040 038       ;  2.344.693,00 ;  2.346.620,90 ;      1.927,90-              
 288;1612040 039       ;  1.279.121,96 ;  1.279.206,96 ;         85,00-              
 288;1612099 174       ;  4.517.045,31 ;  4.516.165,49 ;        879,82               
 288;  SUBTOTAIS       ; 25.981.046,82 ; 25.974.094,13 ;      6.952,69               
 288;1612010 987       ;  6.163.454,01 ;  6.163.078,22 ;        375,79               
 288;1612010 988       ;    269.758,88 ;    269.758,88 ;          0,00               
 288;1612010 989       ;     26.903,89 ;     26.903,89 ;          0,00               
 288;1612010 990       ;     84.568,14 ;     84.568,14 ;          0,00               
 288;1612010 991       ;     19.188,42 ;     19.188,42 ;          0,00               
 288;1612010 992       ;      4.522,27 ;      4.522,27 ;          0,00               
 288;1612010 995       ;     87.735,32 ;     87.769,19 ;         33,87-              
 288;1612010 996       ;    442.708,59 ;    442.630,87 ;         77,72               
 288;1612010 997       ;        242,84 ;        242,84 ;          0,00               
 288;1612040 980       ;    229.076,11 ;    229.076,11 ;          0,00               
 288;1612040 982       ;    502.136,67 ;    502.136,67 ;          0,00               
 288;1612099 961       ;  1.771.752,74 ;  1.771.743,78 ;          8,96               
 288;  SUBTOTAIS       ;  9.602.047,88 ;  9.601.619,28 ;        428,60               
 288;     TOTAIS       ; 16.378.998,94 ; 16.372.474,85 ;      6.524,09               
                                                                                     
 289;1612010 131       ;  6.523.472,49 ;  6.523.629,96 ;        157,47-              
 289;1612010 133       ;  1.032.614,06 ;  1.032.580,45 ;         33,61               
 289;1612010 134       ;    697.292,17 ;    696.721,60 ;        570,57               
 289;1612010 135       ;    122.376,70 ;    122.349,95 ;         26,75               
 289;1612010 136       ;     77.026,41 ;     77.026,41 ;          0,00               
 289;1612010 137       ;     99.040,89 ;     99.677,47 ;        636,58-              
 289;1612010 138       ;     80.434,78 ;     80.029,87 ;        404,91               
 289;1612010 141       ;      5.495,08 ;      5.493,76 ;          1,32               
 289;1612040 001       ;  1.236.137,78 ;  1.236.137,78 ;          0,00               
 289;1612040 035       ;    564.648,64 ;    563.142,29 ;      1.506,35               
 289;1612040 038       ;  3.347.076,57 ;  3.345.114,05 ;      1.962,52               
 289;1612040 039       ;    868.958,26 ;    867.502,83 ;      1.455,43               
 289;1612099 025       ;     32.261,58 ;     32.261,58 ;          0,00               
 289;1612099 174       ;    289.833,86 ;    289.824,45 ;          9,41               
 289;  SUBTOTAIS       ; 14.976.669,27 ; 14.971.492,45 ;      5.176,82               
 289;1612010 987       ;  3.014.482,18 ;  3.014.305,10 ;        177,08               
 289;1612010 988       ;    115.423,16 ;    115.423,16 ;          0,00               
 289;1612010 989       ;      9.515,79 ;      9.515,79 ;          0,00               
 289;1612010 990       ;      5.314,26 ;      5.314,26 ;          0,00               
 289;1612010 991       ;      6.416,02 ;      6.449,36 ;         33,34-              
 289;1612010 992       ;      2.611,92 ;      2.611,92 ;          0,00               
 289;1612010 995       ;    481.743,71 ;    481.743,71 ;          0,00               
 289;1612010 996       ;    428.768,94 ;    428.758,09 ;         10,85               
 289;1612010 997       ;        587,87 ;        587,87 ;          0,00               
 289;1612040 980       ;    154.534,24 ;    154.534,24 ;          0,00               
 289;1612040 981       ;     33.388,85 ;     33.120,53 ;        268,32               
 289;1612040 982       ;    646.727,43 ;    646.727,43 ;          0,00               
 289;1612040 998       ;    149.724,75 ;    149.724,75 ;          0,00               
 289;1612099 961       ;    128.537,92 ;    128.537,92 ;          0,00               
 289;1612099 999       ;      8.334,35 ;      8.334,35 ;          0,00               
 289;  SUBTOTAIS       ;  5.186.111,39 ;  5.185.688,48 ;        422,91               
 289;     TOTAIS       ;  9.790.557,88 ;  9.785.803,97 ;      4.753,91               
                                                                                     
 294;1612010 131       ;     19.892,92 ;     19.892,92 ;          0,00               
 294;  SUBTOTAIS       ;     19.892,92 ;     19.892,92 ;          0,00               
 294;1612010 987       ;      3.739,20 ;      3.739,20 ;          0,00               
 294;1612010 996       ;      3.238,43 ;      3.238,43 ;          0,00               
 294;  SUBTOTAIS       ;      6.977,63 ;      6.977,63 ;          0,00               
 294;     TOTAIS       ;     12.915,29 ;     12.915,29 ;          0,00               
                                                                                     
 295;1612010 131       ;  2.720.761,83 ;  2.720.427,75 ;        334,08               
 295;1612010 133       ;    224.795,00 ;    224.786,24 ;          8,76               
 295;1612010 134       ;    277.420,41 ;    278.728,02 ;      1.307,61-              
 295;1612010 135       ;     82.917,68 ;     82.916,41 ;          1,27               
 295;1612010 136       ;     28.854,18 ;     28.854,18 ;          0,00               
 295;1612010 137       ;     73.113,49 ;     73.514,99 ;        401,50-              
 295;1612010 138       ;     53.320,86 ;     53.032,01 ;        288,85               
 295;1612010 141       ;      1.401,30 ;      1.401,30 ;          0,00               
 295;1612040 002       ;     72.289,20 ;     72.289,20 ;          0,00               
 295;1612040 003       ;     89.614,22 ;     89.614,22 ;          0,00               
 295;1612040 038       ;  1.114.630,39 ;  1.116.065,86 ;      1.435,47-              
 295;1612040 039       ;  1.681.955,27 ;  1.681.520,72 ;        434,55               
 295;1612099 027       ;     36.419,62 ;     36.294,44 ;        125,18               
 295;1612099 174       ;    153.910,77 ;    154.620,92 ;        710,15-              
 295;1612099 196       ;     16.155,60 ;     16.155,60 ;          0,00               
 295;  SUBTOTAIS       ;  6.627.559,82 ;  6.630.221,86 ;      2.662,04-              
 295;1612010 987       ;    720.247,79 ;    720.193,84 ;         53,95               
 295;1612010 988       ;     41.504,67 ;     41.504,67 ;          0,00               
 295;1612010 989       ;      8.529,44 ;      8.529,44 ;          0,00               
 295;1612010 990       ;      2.258,66 ;      2.258,66 ;          0,00               
 295;1612010 991       ;      5.057,26 ;      5.057,26 ;          0,00               
 295;1612010 992       ;      1.911,16 ;      1.911,16 ;          0,00               
