 PA ;     CONTA        ;      OCG      ;      SAP      ;   DIFERENCA                 
 268;1612099 999       ;     16.248,94 ;     16.248,94 ;          0,00               
 268;1612099 935       ;    118.732,26 ;    118.732,26 ;          0,00               
 268;  SUBTOTAIS       ;  7.235.221,16 ;  7.242.433,39 ;      7.212,23-              
 268;     TOTAIS       ; 13.028.263,89 ; 13.011.565,02 ;     16.698,87               
                                                                                     
 280;1612010 131       ; 16.182.639,02 ; 16.180.357,39 ;      2.281,63               
 280;1612010 133       ;  4.220.744,57 ;  4.219.248,81 ;      1.495,76               
 280;1612010 134       ;  2.222.666,75 ;  2.222.949,99 ;        283,24-              
 280;1612010 135       ;    428.816,40 ;    428.241,19 ;        575,21               
 280;1612010 136       ;    365.461,08 ;    364.590,03 ;        871,05               
 280;1612010 137       ;    294.549,67 ;    300.880,26 ;      6.330,59-              
 280;1612010 138       ;    286.093,00 ;    284.079,66 ;      2.013,34               
 280;1612010 141       ;      5.629,00 ;      5.629,00 ;          0,00               
 280;1612040 001       ;  1.386.789,41 ;  1.386.789,41 ;          0,00               
 280;1612040 032       ;      4.042,86 ;      4.042,86 ;          0,00               
 280;1612040 035       ;     51.077,39 ;     51.077,39 ;          0,00               
 280;1612040 038       ;  3.875.088,20 ;  3.874.982,44 ;        105,76               
 280;1612040 039       ;  4.296.330,39 ;  4.295.363,68 ;        966,71               
 280;1612040 047       ;  4.382.936,93 ;  4.382.936,93 ;          0,00               
 280;1612040 048       ;    407.961,60 ;    407.961,60 ;          0,00               
 280;1612099 025       ;     54.753,63 ;     54.753,63 ;          0,00               
 280;1612099 174       ;  1.188.411,38 ;  1.188.423,21 ;         11,83-              
 280;1612099 196       ;    379.910,75 ;    379.754,22 ;        156,53               
 280;  SUBTOTAIS       ; 40.033.902,03 ; 40.032.061,70 ;      1.840,33               
 280;1612010 987       ;  5.251.499,91 ;  5.249.165,99 ;      2.333,92               
 280;1612010 988       ;    372.366,51 ;    372.366,51 ;          0,00               
 280;1612010 989       ;     39.660,98 ;     39.660,98 ;          0,00               
 280;1612010 990       ;     49.022,65 ;     49.022,65 ;          0,00               
 280;1612010 991       ;     22.418,77 ;     22.418,77 ;          0,00               
 280;1612010 992       ;      9.210,88 ;      9.210,88 ;          0,00               
 280;1612010 995       ;  1.652.958,64 ;  1.652.894,61 ;         64,03               
 280;1612010 996       ;  1.665.776,11 ;  1.665.633,03 ;        143,08               
 280;1612010 997       ;        598,75 ;        598,75 ;          0,00               
 280;1612040 980       ;    468.269,54 ;    468.269,54 ;          0,00               
 280;1612040 982       ;    212.950,66 ;    212.950,66 ;          0,00               
 280;1612040 998       ;    247.336,02 ;    247.336,02 ;          0,00               
 280;1612099 961       ;    431.823,00 ;    431.823,00 ;          0,00               
 280;1612099 999       ;     16.312,62 ;     16.312,62 ;          0,00               
 280;1612099 933       ;      2.622,72 ;      2.622,72 ;          0,00               
 280;  SUBTOTAIS       ; 10.442.827,76 ; 10.440.286,73 ;      2.541,03               
 280;     TOTAIS       ; 29.591.074,27 ; 29.591.774,97 ;        700,70-              
                                                                                     
 281;1612010 131       ;  9.296.533,70 ;  9.292.564,90 ;      3.968,80               
 281;1612010 133       ;  1.002.102,81 ;  1.001.165,06 ;        937,75               
 281;1612010 134       ;    892.555,88 ;    895.597,92 ;      3.042,04-              
 281;1612010 135       ;    202.808,94 ;    202.808,94 ;          0,00               
 281;1612010 136       ;    159.053,29 ;    159.053,29 ;          0,00               
 281;1612010 137       ;    102.335,29 ;    103.057,47 ;        722,18-              
 281;1612010 138       ;    118.667,32 ;    117.198,85 ;      1.468,47               
 281;1612010 141       ;      1.307,89 ;      1.246,31 ;         61,58               
 281;1612099 174       ;  1.205.354,13 ;  1.204.874,20 ;        479,93               
 281;  SUBTOTAIS       ; 12.980.719,25 ; 12.977.566,94 ;      3.152,31               
 281;1612010 987       ;  4.423.634,02 ;  4.423.497,12 ;        136,90               
 281;1612010 988       ;    153.066,41 ;    153.066,41 ;          0,00               
 281;1612010 989       ;     17.179,84 ;     17.179,84 ;          0,00               
 281;1612010 990       ;     33.079,61 ;     33.079,61 ;          0,00               
 281;1612010 991       ;      7.489,54 ;      7.489,54 ;          0,00               
 281;1612010 992       ;      3.920,20 ;      3.920,20 ;          0,00               
 281;1612010 995       ;    471.595,09 ;    471.595,09 ;          0,00               
 281;1612010 996       ;     98.028,39 ;     97.934,60 ;         93,79               
 281;1612010 997       ;         52,28 ;         52,28 ;          0,00               
 281;1612099 961       ;    618.793,04 ;    618.793,04 ;          0,00               
 281;  SUBTOTAIS       ;  5.826.838,42 ;  5.826.607,73 ;        230,69               
 281;     TOTAIS       ;  7.153.880,83 ;  7.150.959,21 ;      2.921,62               
                                                                                     
 282;1612010 131       ;  8.252.855,66 ;  8.250.894,91 ;      1.960,75               
 282;1612010 133       ;  2.202.025,70 ;  2.201.562,38 ;        463,32               
 282;1612010 134       ;    369.831,73 ;    366.703,54 ;      3.128,19               
 282;1612010 135       ;     88.118,15 ;     88.117,68 ;          0,47               
 282;1612010 136       ;    113.209,16 ;    113.096,78 ;        112,38               
 282;1612010 137       ;     47.707,59 ;     48.655,32 ;        947,73-              
 282;1612010 138       ;     87.373,21 ;     86.586,99 ;        786,22               
 282;1612040 003       ;    264.453,70 ;    264.453,70 ;          0,00               
 282;1612040 038       ;  3.360.337,04 ;  3.357.960,26 ;      2.376,78               
 282;1612040 039       ;  1.285.465,05 ;  1.285.002,52 ;        462,53               
 282;1612099 174       ;    126.689,71 ;    126.689,71 ;          0,00               
 282;  SUBTOTAIS       ; 16.198.066,70 ; 16.189.723,79 ;      8.342,91               
 282;1612010 987       ;  3.194.402,33 ;  3.197.269,03 ;      2.866,70-              
 282;1612010 988       ;     61.780,27 ;     61.780,27 ;          0,00               
 282;1612010 989       ;      8.479,28 ;      8.479,28 ;          0,00               
 282;1612010 990       ;     39.554,40 ;     39.554,40 ;          0,00               
 282;1612010 991       ;      3.518,24 ;      3.518,24 ;          0,00               
 282;1612010 992       ;      2.482,09 ;      2.482,09 ;          0,00               
 282;1612010 995       ;    862.473,59 ;    862.483,56 ;          9,97-              
 282;1612010 996       ;    623.718,17 ;    623.644,12 ;         74,05               
 282;1612040 980       ;    254.681,33 ;    254.681,33 ;          0,00               
 282;1612040 982       ;    639.171,10 ;    639.171,10 ;          0,00               
 282;1612040 999       ;     21.342,23 ;     21.342,23 ;          0,00               
 282;1612099 961       ;     61.799,36 ;     61.799,36 ;          0,00               
 282;  SUBTOTAIS       ;  5.773.402,39 ;  5.776.205,01 ;      2.802,62-              
 282;     TOTAIS       ; 10.424.664,31 ; 10.413.518,78 ;     11.145,53               
                                                                                     
 283;1612010 131       ; 12.003.945,53 ; 12.000.751,46 ;      3.194,07               
 283;1612010 133       ;  1.026.898,74 ;  1.026.747,90 ;        150,84               
 283;1612010 134       ;  1.738.881,02 ;  1.738.575,04 ;        305,98               
 283;1612010 135       ;    271.204,78 ;    271.309,30 ;        104,52-              
 283;1612010 136       ;    548.111,38 ;    545.066,08 ;      3.045,30               
 283;1612010 137       ;    202.483,80 ;    204.340,77 ;      1.856,97-              
 283;1612010 138       ;    147.899,00 ;    146.316,83 ;      1.582,17               
 283;1612010 140       ;      7.337,04 ;      7.337,04 ;          0,00               
 283;1612010 141       ;      9.452,03 ;      9.452,03 ;          0,00               
 283;1612040 001       ;     10.011,24 ;     10.011,35 ;          0,11-              
 283;1612040 038       ;  2.835.475,51 ;  2.836.321,47 ;        845,96-              
 283;1612040 039       ;  2.995.617,10 ;  2.995.617,10 ;          0,00               
 283;1612099 027       ;    122.822,16 ;    122.822,16 ;          0,00               
 283;1612099 174       ;  1.283.094,36 ;  1.281.748,09 ;      1.346,27               
 283;  SUBTOTAIS       ; 23.203.233,69 ; 23.196.416,62 ;      6.817,07               
 283;1612010 987       ;  5.434.184,57 ;  5.434.078,91 ;        105,66               
 283;1612010 988       ;    302.022,92 ;    302.022,92 ;          0,00               
 283;1612010 989       ;     26.387,45 ;     26.387,45 ;          0,00               
 283;1612010 990       ;    103.622,64 ;    103.622,64 ;          0,00               
 283;1612010 991       ;     15.862,79 ;     15.862,79 ;          0,00               
 283;1612010 992       ;      4.480,73 ;      4.480,73 ;          0,00               
 283;1612010 994       ;        506,58 ;        506,58 ;          0,00               
 283;1612010 995       ;    377.863,96 ;    377.863,96 ;          0,00               
 283;1612010 996       ;    221.147,17 ;    220.979,67 ;        167,50               
 283;1612010 997       ;        439,26 ;        439,26 ;          0,00               
 283;1612040 980       ;    562.194,62 ;    562.194,62 ;          0,00               
 283;1612040 982       ;    554.433,55 ;    554.433,55 ;          0,00               
 283;1612040 998       ;        297,80 ;        297,80 ;          0,00               
 283;1612099 961       ;    531.011,88 ;    531.011,88 ;          0,00               
 283;1612099 999       ;     38.669,36 ;     38.669,36 ;          0,00               
 283;  SUBTOTAIS       ;  8.173.125,28 ;  8.172.852,12 ;        273,16               
 283;     TOTAIS       ; 15.030.108,41 ; 15.023.564,50 ;      6.543,91               
                                                                                     
 287;1612010 131       ; 11.056.505,64 ; 11.053.894,43 ;      2.611,21               
 287;1612010 133       ;  2.827.685,55 ;  2.826.742,84 ;        942,71               
 287;1612010 134       ;  1.280.468,43 ;  1.280.614,43 ;        146,00-              
 287;1612010 135       ;    294.654,44 ;    294.649,78 ;          4,66               
 287;1612010 136       ;    366.067,06 ;    364.891,38 ;      1.175,68               
 287;1612010 137       ;    310.986,91 ;    313.462,58 ;      2.475,67-              
 287;1612010 138       ;    171.828,06 ;    170.775,15 ;      1.052,91               
 287;1612010 141       ;      7.769,20 ;      7.769,20 ;          0,00               
 287;1612040 001       ;    229.187,97 ;    229.141,03 ;         46,94               
 287;1612040 002       ;    145.351,32 ;    145.351,32 ;          0,00               
 287;1612040 003       ;  1.369.053,94 ;  1.369.009,86 ;         44,08               
 287;1612040 035       ;  3.558.802,56 ;  3.558.036,94 ;        765,62               
 287;1612040 038       ;  4.243.993,62 ;  4.243.520,04 ;        473,58               
 287;1612040 039       ;  3.331.070,75 ;  3.331.939,12 ;        868,37-              
 287;1612099 027       ;    706.838,98 ;    706.838,98 ;          0,00               
 287;1612099 174       ;    756.634,83 ;    756.631,11 ;          3,72               
 287;1612099 195       ;     54.793,70 ;     54.408,06 ;        385,64               
 287;1612099 196       ;    905.273,09 ;    899.013,47 ;      6.259,62               
 287;  SUBTOTAIS       ; 31.616.966,05 ; 31.606.689,72 ;     10.276,33               
 287;1612010 987       ;  4.289.076,58 ;  4.289.052,35 ;         24,23               
 287;1612010 988       ;    198.660,81 ;    198.660,81 ;          0,00               
 287;1612010 989       ;     28.776,31 ;     28.776,31 ;          0,00               
 287;1612010 990       ;     49.926,96 ;     49.926,96 ;          0,00               
 287;1612010 991       ;     23.039,27 ;     23.039,27 ;          0,00               
 287;1612010 992       ;      5.339,41 ;      5.339,41 ;          0,00               
 287;1612010 995       ;  1.065.159,06 ;  1.065.159,06 ;          0,00               
 287;1612010 996       ;    543.557,79 ;    543.322,78 ;        235,01               
 287;1612010 997       ;      1.172,90 ;      1.172,90 ;          0,00               
 287;1612040 980       ;    433.520,97 ;    433.520,97 ;          0,00               
 287;1612040 981       ;    590.018,14 ;    590.018,14 ;          0,00               
 287;1612040 982       ;    474.788,25 ;    475.881,52 ;      1.093,27-              
 287;1612040 997       ;      7.532,32 ;      7.532,32 ;          0,00               
 287;1612040 998       ;     11.599,19 ;     11.599,19 ;          0,00               
 287;1612040 999       ;    150.438,84 ;    150.438,84 ;          0,00               
 287;1612099 961       ;    346.996,73 ;    344.165,19 ;      2.831,54               
 287;1612099 999       ;    206.517,60 ;    206.517,60 ;          0,00               
 287;1612099 933       ;     41.903,07 ;     41.903,07 ;          0,00               
 287;1612099 934       ;     12.294,19 ;     12.294,19 ;          0,00               
 287;  SUBTOTAIS       ;  8.480.318,39 ;  8.478.320,88 ;      1.997,51               
 287;     TOTAIS       ; 23.136.647,66 ; 23.128.368,84 ;      8.278,82               
                                                                                     
 288;1612010 131       ; 14.621.639,14 ; 14.618.871,97 ;      2.767,17               
 288;1612010 133       ;    225.739,08 ;    225.759,62 ;         20,54-              
 288;1612010 134       ;  1.541.832,85 ;  1.535.817,92 ;      6.014,93               
 288;1612010 135       ;    294.351,99 ;    294.362,82 ;         10,83-              
 288;1612010 136       ;    666.139,75 ;    663.802,89 ;      2.336,86               
 288;1612010 137       ;    259.079,43 ;    262.794,53 ;      3.715,10-              
 288;1612010 138       ;    165.046,65 ;    164.480,35 ;        566,30               
 288;1612010 141       ;      4.959,90 ;      4.959,90 ;          0,00               
 288;1612040 038       ;  2.358.832,75 ;  2.360.478,20 ;      1.645,45-              
 288;1612040 039       ;  1.285.801,96 ;  1.285.886,96 ;         85,00-              
 288;1612099 174       ;  4.517.006,93 ;  4.516.127,11 ;        879,82               
 288;  SUBTOTAIS       ; 25.940.430,43 ; 25.933.342,27 ;      7.088,16               
 288;1612010 987       ;  6.145.106,48 ;  6.144.730,69 ;        375,79               
 288;1612010 988       ;    263.959,04 ;    263.959,04 ;          0,00               
 288;1612010 989       ;     26.224,69 ;     26.224,69 ;          0,00               
 288;1612010 990       ;     84.568,14 ;     84.568,14 ;          0,00               
 288;1612010 991       ;     19.188,42 ;     19.188,42 ;          0,00               
 288;1612010 992       ;      4.203,72 ;      4.203,72 ;          0,00               
 288;1612010 995       ;     87.745,49 ;     87.779,36 ;         33,87-              
 288;1612010 996       ;    443.764,50 ;    443.689,02 ;         75,48               
 288;1612010 997       ;        242,84 ;        242,84 ;          0,00               
 288;1612040 980       ;    230.396,62 ;    230.396,62 ;          0,00               
 288;1612040 982       ;    504.805,93 ;    504.805,93 ;          0,00               
 288;1612099 961       ;  1.772.586,35 ;  1.772.577,39 ;          8,96               
 288;  SUBTOTAIS       ;  9.582.792,22 ;  9.582.365,86 ;        426,36               
 288;     TOTAIS       ; 16.357.638,21 ; 16.350.976,41 ;      6.661,80               
                                                                                     
 289;1612010 131       ;  6.520.920,86 ;  6.521.078,33 ;        157,47-              
 289;1612010 133       ;  1.032.599,26 ;  1.032.565,65 ;         33,61               
 289;1612010 134       ;    704.327,21 ;    703.756,64 ;        570,57               
 289;1612010 135       ;    117.781,29 ;    117.754,54 ;         26,75               
 289;1612010 136       ;     77.015,43 ;     77.015,43 ;          0,00               
 289;1612010 137       ;     99.040,89 ;     99.677,47 ;        636,58-              
 289;1612010 138       ;     73.144,53 ;     72.510,24 ;        634,29               
 289;1612010 141       ;      5.489,32 ;      5.488,00 ;          1,32               
 289;1612040 001       ;  1.251.660,40 ;  1.251.660,40 ;          0,00               
 289;1612040 035       ;    564.291,24 ;    562.784,89 ;      1.506,35               
 289;1612040 038       ;  3.353.726,55 ;  3.353.620,79 ;        105,76               
 289;1612040 039       ;    868.944,43 ;    868.003,94 ;        940,49               
 289;1612099 025       ;     32.261,58 ;     32.261,58 ;          0,00               
 289;1612099 174       ;    289.832,38 ;    289.822,97 ;          9,41               
 289;  SUBTOTAIS       ; 14.991.035,37 ; 14.988.000,87 ;      3.034,50               
 289;1612010 987       ;  3.014.718,01 ;  3.014.540,93 ;        177,08               
 289;1612010 988       ;    115.253,58 ;    115.253,58 ;          0,00               
 289;1612010 989       ;      8.962,41 ;      8.962,41 ;          0,00               
 289;1612010 990       ;      5.314,26 ;      5.314,26 ;          0,00               
 289;1612010 991       ;      6.416,02 ;      6.449,36 ;         33,34-              
 289;1612010 992       ;      2.217,67 ;      2.217,67 ;          0,00               
 289;1612010 995       ;    481.943,05 ;    481.943,05 ;          0,00               
 289;1612010 996       ;    429.304,19 ;    429.293,34 ;         10,85               
 289;1612010 997       ;        592,10 ;        592,10 ;          0,00               
 289;1612040 980       ;    156.091,92 ;    156.091,92 ;          0,00               
 289;1612040 981       ;     33.542,77 ;     33.274,45 ;        268,32               
 289;1612040 982       ;    649.435,85 ;    649.435,85 ;          0,00               
 289;1612040 998       ;    151.545,13 ;    151.545,13 ;          0,00               
 289;1612099 961       ;    128.544,30 ;    128.544,30 ;          0,00               
 289;1612099 999       ;      8.334,35 ;      8.334,35 ;          0,00               
 289;  SUBTOTAIS       ;  5.192.215,61 ;  5.191.792,70 ;        422,91               
 289;     TOTAIS       ;  9.798.819,76 ;  9.796.208,17 ;      2.611,59               
                                                                                     
 294;1612010 131       ;     19.892,92 ;     19.892,92 ;          0,00               
 294;  SUBTOTAIS       ;     19.892,92 ;     19.892,92 ;          0,00               
 294;1612010 987       ;      3.739,20 ;      3.739,20 ;          0,00               
 294;1612010 996       ;      3.238,43 ;      3.238,43 ;          0,00               
 294;  SUBTOTAIS       ;      6.977,63 ;      6.977,63 ;          0,00               
 294;     TOTAIS       ;     12.915,29 ;     12.915,29 ;          0,00               
                                                                                     
 295;1612010 131       ;  2.721.172,84 ;  2.720.838,32 ;        334,52               
 295;1612010 133       ;    224.792,86 ;    224.784,94 ;          7,92               
 295;1612010 134       ;    275.799,39 ;    277.141,95 ;      1.342,56-              
 295;1612010 135       ;     81.988,31 ;     81.987,04 ;          1,27               
 295;1612010 136       ;     28.854,18 ;     28.854,18 ;          0,00               
 295;1612010 137       ;     71.840,70 ;     72.242,20 ;        401,50-              
 295;1612010 138       ;     50.182,08 ;     49.982,75 ;        199,33               
 295;1612010 141       ;      1.401,30 ;      1.401,30 ;          0,00               
 295;1612040 002       ;     72.289,20 ;     72.289,20 ;          0,00               
 295;1612040 003       ;     89.601,94 ;     89.601,94 ;          0,00               
 295;1612040 038       ;  1.136.231,64 ;  1.138.539,30 ;      2.307,66-              
 295;1612040 039       ;  1.699.608,47 ;  1.699.594,54 ;         13,93               
 295;1612099 027       ;     36.415,66 ;     36.306,78 ;        108,88               
 295;1612099 174       ;    153.907,36 ;    154.617,51 ;        710,15-              
 295;1612099 196       ;     16.155,60 ;     16.155,60 ;          0,00               
 295;  SUBTOTAIS       ;  6.660.241,53 ;  6.664.337,55 ;      4.096,02-              
 295;1612010 987       ;    720.383,69 ;    720.329,74 ;         53,95               
 295;1612010 988       ;     40.878,61 ;     40.878,61 ;          0,00               
 295;1612010 989       ;      8.400,63 ;      8.400,63 ;          0,00               
 295;1612010 990       ;      2.258,66 ;      2.258,66 ;          0,00               
 295;1612010 991       ;      4.975,48 ;      4.975,48 ;          0,00               
 295;1612010 992       ;      1.776,15 ;      1.776,15 ;          0,00               
 295;1612010 995       ;     77.496,91 ;     77.101,04 ;        395,87               
 295;1612010 996       ;    489.096,93 ;    488.804,15 ;        292,78               
 295;1612010 997       ;         65,22 ;         65,22 ;          0,00               
 295;1612040 980       ;    314.154,99 ;    314.154,99 ;          0,00               
 295;1612040 982       ;    108.488,35 ;    108.488,35 ;          0,00               
 295;1612040 997       ;      4.251,59 ;      4.251,59 ;          0,00               
 295;1612040 999       ;      7.020,54 ;      7.020,54 ;          0,00               
 295;1612099 961       ;     61.228,12 ;     61.228,12 ;          0,00               
 295;1612099 999       ;      4.247,85 ;      4.247,85 ;          0,00               
 295;1612099 933       ;      3.604,83 ;      3.604,83 ;          0,00               
 295;  SUBTOTAIS       ;  1.848.328,55 ;  1.847.585,95 ;        742,60               
 295;     TOTAIS       ;  4.811.912,98 ;  4.816.751,60 ;      4.838,62-              
                                                                                     
 301;1612010 131       ; 10.620.308,90 ; 10.615.493,06 ;      4.815,84               
 301;1612010 133       ;    861.936,45 ;    856.348,95 ;      5.587,50               
 301;1612010 134       ;    104.036,98 ;    104.036,98 ;          0,00               
 301;1612010 135       ;     56.086,79 ;     55.603,65 ;        483,14               
 301;1612010 137       ;     33.939,29 ;     34.498,82 ;        559,53-              
 301;1612010 138       ;     19.405,35 ;     19.243,30 ;        162,05               
 301;  SUBTOTAIS       ; 11.695.713,76 ; 11.685.224,76 ;     10.489,00               
 301;1612010 987       ;  5.624.418,27 ;  5.624.245,25 ;        173,02               
 301;1612010 988       ;     18.084,70 ;     18.084,70 ;          0,00               
 301;1612010 989       ;      4.277,14 ;      4.277,14 ;          0,00               
 301;1612010 991       ;      2.501,67 ;      2.501,67 ;          0,00               
 301;1612010 992       ;        848,69 ;        848,69 ;          0,00               
 301;1612010 995       ;    233.808,80 ;    233.808,80 ;          0,00               
 301;1612010 996       ;    102.389,84 ;    102.389,84 ;          0,00               
 301;  SUBTOTAIS       ;  5.986.329,11 ;  5.986.156,09 ;        173,02               
 301;     TOTAIS       ;  5.709.384,65 ;  5.699.068,67 ;     10.315,98               
                                                                                     
 305;1612010 131       ;    223.431,93 ;    223.377,03 ;         54,90               
 305;  SUBTOTAIS       ;    223.431,93 ;    223.377,03 ;         54,90               
 305;1612010 996       ;    103.057,67 ;    103.057,67 ;          0,00               
 305;  SUBTOTAIS       ;    103.057,67 ;    103.057,67 ;          0,00               
 305;     TOTAIS       ;    120.374,26 ;    120.319,36 ;         54,90               
                                                                                     
 306;1612010 131       ;    159.697,72 ;    156.039,10 ;      3.658,62               
 306;1612010 134       ;      3.118,25 ;      3.118,25 ;          0,00               
 306;1612010 138       ;        465,53 ;        465,53 ;          0,00               
 306;  SUBTOTAIS       ;    163.281,50 ;    159.622,88 ;      3.658,62               
 306;1612010 988       ;        460,82 ;        460,82 ;          0,00               
 306;1612010 996       ;     69.391,01 ;     69.391,01 ;          0,00               
 306;  SUBTOTAIS       ;     69.851,83 ;     69.851,83 ;          0,00               
 306;     TOTAIS       ;     93.429,67 ;     89.771,05 ;      3.658,62               
                                                                                     
 307;1612010 131       ;    199.347,49 ;    200.083,68 ;        736,19-              
 307;1612010 133       ;    118.457,93 ;    118.537,99 ;         80,06-              
 307;1612010 135       ;        872,83 ;        872,83 ;          0,00               
 307;1612010 138       ;      4.138,23 ;      4.117,44 ;         20,79               
 307;  SUBTOTAIS       ;    322.816,48 ;    323.611,94 ;        795,46-              
 307;1612010 987       ;      3.458,19 ;      3.458,19 ;          0,00               
 307;1612010 989       ;        147,48 ;        147,48 ;          0,00               
 307;1612010 992       ;         74,87 ;         74,87 ;          0,00               
 307;1612010 995       ;     64.982,41 ;     64.982,41 ;          0,00               
 307;1612010 996       ;    100.506,81 ;    100.506,81 ;          0,00               
 307;  SUBTOTAIS       ;    169.169,76 ;    169.169,76 ;          0,00               
 307;     TOTAIS       ;    153.646,72 ;    154.442,18 ;        795,46-              
                                                                                     
 308;1612010 131       ;    105.261,50 ;    105.261,50 ;          0,00               
 308;1612010 133       ;     29.576,16 ;     29.576,16 ;          0,00               
 308;1612010 135       ;      2.350,73 ;      2.350,73 ;          0,00               
 308;1612010 138       ;      2.244,34 ;      2.244,34 ;          0,00               
 308;  SUBTOTAIS       ;    139.432,73 ;    139.432,73 ;          0,00               
 308;1612010 987       ;     36.152,71 ;     36.106,06 ;         46,65               
 308;1612010 989       ;        133,38 ;        133,38 ;          0,00               
 308;1612010 992       ;        144,34 ;        144,34 ;          0,00               
 308;1612010 995       ;     13.221,04 ;     13.221,04 ;          0,00               
 308;1612010 996       ;      6.317,31 ;      6.317,31 ;          0,00               
 308;  SUBTOTAIS       ;     55.968,78 ;     55.922,13 ;         46,65               
 308;     TOTAIS       ;     83.463,95 ;     83.510,60 ;         46,65-              
                                                                                     
 309;1612010 131       ;     20.892,45 ;     20.892,45 ;          0,00               
 309;1612010 133       ;     60.505,67 ;     60.510,67 ;          5,00-              
 309;1612010 138       ;      1.460,16 ;      1.399,69 ;         60,47               
 309;  SUBTOTAIS       ;     82.858,28 ;     82.802,81 ;         55,47               
 309;1612010 987       ;      2.567,52 ;      2.567,52 ;          0,00               
 309;1612010 995       ;     23.200,93 ;     23.200,93 ;          0,00               
 309;1612010 996       ;      5.457,24 ;      5.457,24 ;          0,00               
 309;  SUBTOTAIS       ;     31.225,69 ;     31.225,69 ;          0,00               
 309;     TOTAIS       ;     51.632,59 ;     51.577,12 ;         55,47               
                                                                                     
 313;1612010 131       ;    781.901,63 ;    780.027,99 ;      1.873,64               
 313;1612010 137       ;     15.739,67 ;     15.739,67 ;          0,00               
 313;  SUBTOTAIS       ;    797.641,30 ;    795.767,66 ;      1.873,64               
 313;1612010 987       ;      8.787,96 ;      8.787,96 ;          0,00               
 313;1612010 991       ;      1.075,55 ;      1.075,55 ;          0,00               
 313;1612010 996       ;    422.290,62 ;    404.775,34 ;     17.515,28               
 313;  SUBTOTAIS       ;    432.154,13 ;    414.638,85 ;     17.515,28               
 313;     TOTAIS       ;    365.487,17 ;    381.128,81 ;     15.641,64-              
                                                                                     
 314;1612010 131       ;    213.198,87 ;    213.185,89 ;         12,98               
 314;  SUBTOTAIS       ;    213.198,87 ;    213.185,89 ;         12,98               
 314;1612010 996       ;    115.285,56 ;    115.285,56 ;          0,00               
 314;  SUBTOTAIS       ;    115.285,56 ;    115.285,56 ;          0,00               
 314;     TOTAIS       ;     97.913,31 ;     97.900,33 ;         12,98               
                                                                                     
 315;1612010 131       ;    508.981,67 ;    509.422,54 ;        440,87-              
 315;1612010 133       ;    118.763,48 ;    118.763,48 ;          0,00               
 315;1612010 135       ;      1.323,25 ;      1.323,25 ;          0,00               
 315;1612010 138       ;      1.138,34 ;      1.138,34 ;          0,00               
 315;  SUBTOTAIS       ;    630.206,74 ;    630.647,61 ;        440,87-              
 315;1612010 987       ;     23.655,89 ;     23.655,89 ;          0,00               
 315;1612010 995       ;     55.253,09 ;     55.253,09 ;          0,00               
 315;1612010 996       ;    230.803,30 ;    230.803,30 ;          0,00               
 315;  SUBTOTAIS       ;    309.712,28 ;    309.712,28 ;          0,00               
 315;     TOTAIS       ;    320.494,46 ;    320.935,33 ;        440,87-              
                                                                                     
 316;1612010 131       ;    318.173,00 ;    318.030,69 ;        142,31               
 316;1612010 133       ;     67.553,92 ;     67.539,71 ;         14,21               
 316;1612010 134       ;      2.156,12 ;      2.156,12 ;          0,00               
 316;1612010 135       ;      4.877,25 ;      4.877,25 ;          0,00               
 316;1612010 137       ;      1.167,98 ;      1.167,98 ;          0,00               
 316;1612010 138       ;      5.069,61 ;      5.057,07 ;         12,54               
 316;1612099 174       ;     81.113,59 ;     81.113,59 ;          0,00               
 316;  SUBTOTAIS       ;    480.111,47 ;    479.942,41 ;        169,06               
 316;1612010 987       ;    154.937,55 ;    154.894,71 ;         42,84               
 316;1612010 988       ;        300,60 ;        300,60 ;          0,00               
 316;1612010 989       ;        389,24 ;        389,24 ;          0,00               
 316;1612010 991       ;         80,13 ;         80,13 ;          0,00               
 316;1612010 992       ;        101,73 ;        101,73 ;          0,00               
 316;1612010 995       ;     35.505,84 ;     35.505,84 ;          0,00               
 316;1612099 961       ;     43.270,05 ;     43.270,05 ;          0,00               
 316;  SUBTOTAIS       ;    234.585,14 ;    234.542,30 ;         42,84               
 316;     TOTAIS       ;    245.526,33 ;    245.400,11 ;        126,22               
                                                                                     
 317;1612010 131       ;    422.373,97 ;    422.374,25 ;          0,28-              
 317;1612010 133       ;     11.214,57 ;     11.214,57 ;          0,00               
 317;1612010 134       ;     50.343,81 ;     50.343,81 ;          0,00               
 317;1612010 135       ;        703,95 ;        703,95 ;          0,00               
 317;  SUBTOTAIS       ;    484.636,30 ;    484.636,58 ;          0,28-              
 317;1612010 987       ;    147.805,60 ;    147.805,60 ;          0,00               
 317;1612010 988       ;     11.839,80 ;     11.839,80 ;          0,00               
 317;1612010 989       ;         62,30 ;         62,30 ;          0,00               
 317;1612010 995       ;      4.011,91 ;      4.011,91 ;          0,00               
 317;1612010 996       ;     97.211,48 ;     97.211,48 ;          0,00               
 317;  SUBTOTAIS       ;    260.931,09 ;    260.931,09 ;          0,00               
 317;     TOTAIS       ;    223.705,21 ;    223.705,49 ;          0,28-              
                                                                                     
 318;1612010 131       ;    176.680,72 ;    176.802,62 ;        121,90-              
 318;1612010 133       ;     21.329,75 ;     21.323,41 ;          6,34               
 318;1612010 135       ;      1.676,83 ;      1.676,83 ;          0,00               
